,Title,Location,Price,Size,Listing_Type,Governorate,price_per_sqm,Size_boxcox
1352,709,81,-0.8867172524006409,-1.4106224563653749,0,7,-0.6895870331210904,6.295581302742948
1353,161,63,-0.7907245788384345,-0.40742437512097807,0,6,-0.8072441048639916,13.93284464905461
1354,115,63,-0.8159858087232257,-0.40742437512097807,0,6,-0.8366583727997169,13.93284464905461
1355,1401,63,-0.8412470386080169,-0.6646546523631311,0,6,-0.8366583727997169,12.483953383934407
1356,1691,78,-0.9069262363084739,-0.40742437512097807,0,7,-0.942549737368328,13.93284464905461
1357,2249,78,0.3207695360923777,-0.40742437512097807,0,7,0.4869836843079219,13.93284464905461
1358,142,76,-0.0834101420642813,-0.40742437512097807,0,7,0.01635539733631695,13.93284464905461
1359,1687,63,-0.8513515305619334,-0.40742437512097807,0,6,-0.8778383479097324,13.93284464905461
1360,1324,63,-0.7654633489536433,-0.7932697909842076,0,6,-0.6895870331210904,11.67913652277448
1361,239,63,-0.7402021190688521,-0.16305561174093267,0,6,-0.7859867347591818,15.159475725847086
1362,1687,63,-0.9372397121702234,-0.40742437512097807,0,6,-0.9778468588911984,13.93284464905461
1363,1687,63,-0.714940889184061,-0.40742437512097807,0,6,-0.7190013010568157,13.93284464905461
1364,1290,63,-0.6138959696448961,-0.9218849296052841,0,6,-0.34642057387096187,10.803999652740847
1366,1479,81,0.5228593751707071,-0.47173194443151634,0,7,0.8120887509659386,13.587783033942882
1367,1697,85,-0.9069262363084739,-0.40742437512097807,0,7,-0.942549737368328,13.93284464905461
1368,974,63,-0.7654633489536433,2.1648783973005523,0,6,-0.9150964206283178,23.403546332064252
1369,1991,76,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1370,1991,76,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1372,1098,63,-0.2349775213730284,2.807954090405935,0,6,-0.7484155689925409,25.113599538519104
1373,1722,90,-0.10867137194907248,-0.40742437512097807,0,7,-0.013058870599408384,13.93284464905461
1375,2006,76,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1376,1387,63,-0.7654633489536433,-0.6646546523631311,0,6,-0.726354868040747,12.483953383934407
1379,419,76,1.0786064326361133,0.36426645660548107,0,7,0.4869836843079219,17.462546674702583
1380,658,63,-0.6644184294144786,0.8787270110897871,0,6,-0.8219512388318542,19.396001786667966
1381,1655,63,-0.6896796592992698,-0.40742437512097807,0,6,-0.6895870331210904,13.93284464905461
1382,1656,89,1.0280839728665307,-0.40742437512097807,0,7,1.3105831865082305,13.93284464905461
1383,793,63,-0.3865449006817755,1.5218027041951698,0,6,-0.7248841546439608,21.51763906014748
1384,1687,63,-0.6644184294144786,-0.40742437512097807,0,6,-0.660172765185365,13.93284464905461
1386,1713,76,-0.2349775213730284,-0.40742437512097807,0,7,-0.16013021027803492,13.93284464905461
1387,1294,63,-0.8412470386080169,-0.9218849296052841,0,6,-0.7876345929068415,10.803999652740847
1388,1456,76,-0.8513515305619334,-0.5360395137420546,0,7,-0.8660726407354422,13.231948446749906
1390,1883,78,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1391,1687,63,-0.7907245788384345,-0.40742437512097807,0,6,-0.8072441048639916,13.93284464905461
1392,960,11,-0.866508268492808,-1.3077303454685136,0,0,-0.6895870331210904,7.494175985531001
1393,102,76,-0.8564037765388915,-0.40742437512097807,0,7,-0.8837212014968775,13.93284464905461
1397,2008,79,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1398,1995,81,-0.3612836707969843,-0.40742437512097807,0,7,-0.30720154995666143,13.93284464905461
1399,90,79,-0.8816650064236827,-1.5649606227106667,0,7,-0.2777872820209361,3.8621393909839705
1400,1387,63,-0.7907245788384345,-0.6646546523631311,0,6,-0.7631227029604036,12.483953383934407
1401,839,63,-0.18445506160344602,1.9076481200583992,0,6,-0.6685768417384294,22.673012544463866
1402,1693,80,-0.6896796592992698,-0.40742437512097807,0,7,-0.6895870331210904,13.93284464905461
1403,1248,87,0.16920215678363057,-1.0505000682263606,0,7,1.6047258658654837,9.838867701940075
1405,2053,87,0.8259941337882014,-0.40742437512097807,0,7,1.075269043022428,13.93284464905461
1408,1737,79,-0.5886347397601049,-0.40742437512097807,0,7,-0.5719299613781892,13.93284464905461
1410,1499,63,-0.9372397121702234,-0.4331474028451934,0,6,-0.9777268006547261,13.796056415649455
1411,1679,19,-0.8816650064236827,-0.40742437512097807,0,2,-0.9131354694326028,13.93284464905461
1412,351,87,-0.8917694983775992,-1.5006530534001286,0,7,-0.5915394733353393,5.0138625969084645
1413,1458,79,-0.8513515305619334,-0.5360395137420546,0,7,-0.8660726407354422,13.231948446749906
1414,1308,77,0.3207695360923777,-0.8575773602947458,0,7,1.2789062825774495,11.251403540441654
1417,1376,77,0.3207695360923777,-0.6646546523631311,0,7,0.8546620335044882,12.483953383934407
1418,2303,77,0.06815723724446582,-0.40742437512097807,0,7,0.1928410049506688,13.93284464905461
1419,1026,63,-0.5633735098753138,2.1648783973005523,0,6,-0.8366583727997169,23.403546332064252
1421,119,79,-0.8564037765388915,-0.40742437512097807,0,7,-0.8837212014968775,13.93284464905461
1422,1959,4,-0.6644184294144786,-0.40742437512097807,0,0,-0.660172765185365,13.93284464905461
1423,2176,89,3.604729421115232,1.5218027041951698,0,7,1.1340975788938787,21.51763906014748
1424,2006,76,-0.4875898202209403,-0.40742437512097807,0,7,-0.45427288963528795,13.93284464905461
1426,2329,76,0.21972461655321293,-0.40742437512097807,0,7,0.36932661256502053,13.93284464905461
1428,1979,63,-0.5431645259674809,-0.40742437512097807,0,6,-0.5189842790938836,13.93284464905461
1429,115,63,-0.7654633489536433,-0.40742437512097807,0,6,-0.7778298369282663,13.93284464905461
1430,2366,105,0.47233691540112477,-0.40742437512097807,0,7,0.6634692919222737,13.93284464905461
1431,1773,94,3.0995048234194083,-0.40742437512097807,0,7,3.7225531572377055,13.93284464905461
1432,2006,76,-0.5381122799905226,-0.40742437512097807,0,7,-0.5131014255067385,13.93284464905461
1433,772,65,-0.7907245788384345,1.5218027041951698,0,6,-0.9131354694326028,21.51763906014748
1434,2093,12,-0.5381122799905226,-0.40742437512097807,0,0,-0.5131014255067385,13.93284464905461
1435,637,63,-0.866508268492808,0.8787270110897871,0,6,-0.9396083105747555,19.396001786667966
1436,115,63,-0.7402021190688521,-0.40742437512097807,0,6,-0.7484155689925409,13.93284464905461
1438,1714,77,-0.714940889184061,-0.40742437512097807,0,7,-0.7190013010568157,13.93284464905461
1439,2248,102,0.06815723724446582,-0.40742437512097807,0,7,0.1928410049506688,13.93284464905461
1440,2007,77,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1441,274,63,-0.9372397121702234,-0.150194097878825,0,6,-0.9788273344890559,15.220753099411704
1443,2175,89,-0.0834101420642813,-0.40742437512097807,0,7,0.01635539733631695,13.93284464905461
1444,422,63,-0.6896796592992698,0.36426645660548107,0,6,-0.7998905378800603,17.462546674702583
1445,1994,79,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1446,2136,78,-0.9069262363084739,-0.40742437512097807,0,7,-0.942549737368328,13.93284464905461
1452,1246,77,-0.33602244091219313,-1.0505000682263606,0,7,0.42815514843647123,9.838867701940075
1453,1949,77,-0.0834101420642813,-0.40742437512097807,0,7,0.01635539733631695,13.93284464905461
1455,1672,4,-0.8058813167693092,-0.40742437512097807,0,0,-0.8248926656254267,13.93284464905461
1456,434,78,-0.8513515305619334,0.5571891645370959,0,7,-0.92322036129628,18.217494129076393
1457,1331,87,0.3207695360923777,-0.7932697909842076,0,7,1.11728942578775,11.67913652277448
1458,1250,102,-0.43706736045135786,-1.0505000682263606,0,7,0.1928410049506688,9.838867701940075
1460,1732,86,0.1186796970140482,-0.40742437512097807,0,7,0.2516695408221195,13.93284464905461
1461,101,63,-0.43706736045135786,-0.40742437512097807,0,6,-0.3954443537638373,13.93284464905461
1463,1439,11,-0.8917694983775992,-1.5778221365727745,0,0,-0.33007931390666995,3.5933440323130665
1465,2327,63,-0.43706736045135786,-0.40742437512097807,0,6,-0.3954443537638373,13.93284464905461
1466,2361,83,-0.03288768229469892,-0.40742437512097807,0,7,0.07518393320776762,13.93284464905461
1470,2129,84,-0.6896796592992698,-0.40742437512097807,0,7,-0.6895870331210904,13.93284464905461
1472,225,84,-0.33602244091219313,-0.2402246949135786,0,7,-0.35900189791426607,14.785338096848776
1473,2239,102,-0.33602244091219313,-0.40742437512097807,0,7,-0.2777872820209361,13.93284464905461
1475,1691,78,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1476,101,63,-0.6896796592992698,-0.40742437512097807,0,6,-0.6895870331210904,13.93284464905461
1477,1851,63,-0.7654633489536433,-0.40742437512097807,0,6,-0.7778298369282663,13.93284464905461
1478,2132,84,-0.5633735098753138,-0.40742437512097807,0,7,-0.5425156934424639,13.93284464905461
1479,115,63,-0.8412470386080169,-0.40742437512097807,0,6,-0.8660726407354422,13.93284464905461
1480,1687,63,-0.6896796592992698,-0.40742437512097807,0,6,-0.6895870331210904,13.93284464905461
1481,2296,101,3.0995048234194083,-0.40742437512097807,0,7,3.7225531572377055,13.93284464905461
1487,1324,63,-0.714940889184061,-0.7932697909842076,0,6,-0.6055462675904466,11.67913652277448
1488,1235,63,-0.7654633489536433,-1.0505000682263606,0,6,-0.5719299613781892,9.838867701940075
1489,2205,11,-0.18445506160344602,-0.40742437512097807,0,0,-0.10130167440658425,13.93284464905461
1490,1925,84,-0.5128510501057314,-0.40742437512097807,0,7,-0.48368715757101327,13.93284464905461
1494,863,80,0.3207695360923777,-0.40742437512097807,0,7,0.4869836843079219,13.93284464905461
1495,1462,63,-0.8159858087232257,-0.5360395137420546,0,6,-0.820317112835425,13.231948446749906
1496,1454,63,-0.7654633489536433,-0.5360395137420546,0,6,-0.7549520729782577,13.231948446749906
1497,1589,78,-0.9119784822854321,-0.40742437512097807,0,7,-0.948432590955473,13.93284464905461
1499,974,63,-0.8159858087232257,2.1648783973005523,0,6,-0.934705932585468,23.403546332064252
1500,1847,63,-0.8159858087232257,-0.40742437512097807,0,6,-0.8366583727997169,13.93284464905461
1501,1399,63,-0.7402021190688521,-0.6646546523631311,0,6,-0.6895870331210904,12.483953383934407
1502,454,63,-0.28549998114261077,0.6472197615718495,0,6,-0.5635258848251248,18.556876516429792
1504,1444,63,-0.714940889184061,-0.5360395137420546,0,6,-0.6895870331210904,13.231948446749906
1505,1431,87,-0.8210380547001839,-0.5617625414662699,0,7,-0.8232882510107509,13.086386845272546
1507,1467,63,-0.866508268492808,-0.5360395137420546,0,6,-0.8856821526925924,13.231948446749906
1510,1687,63,-0.866508268492808,-0.40742437512097807,0,6,-0.8954869086711675,13.93284464905461
1511,1699,87,-0.8260903006771422,-0.40742437512097807,0,7,-0.848424079974007,13.93284464905461
1513,669,63,-0.5886347397601049,0.8787270110897871,0,6,-0.7778298369282663,19.396001786667966
1516,305,63,-0.6896796592992698,-0.021578959257748494,0,6,-0.7574661129727642,15.817785709527236
1517,1387,63,-0.7402021190688521,-0.6646546523631311,0,6,-0.6895870331210904,12.483953383934407
1518,255,63,-0.714940889184061,-0.150194097878825,0,6,-0.7631227029604036,15.220753099411704
1519,1931,11,-0.18445506160344602,-0.40742437512097807,0,0,-0.10130167440658425,13.93284464905461
1523,305,63,-0.714940889184061,-0.021578959257748494,0,6,-0.7800924729233222,15.817785709527236
1525,1692,79,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1526,1387,63,-0.9372397121702234,-0.6646546523631311,0,6,-0.9763761454944122,12.483953383934407
1527,335,63,-0.7250453811379773,0.10703617936332803,0,6,-0.8030420665874595,16.388568722135844
1528,1301,86,1.3312187314840251,-0.9090234157431765,0,7,3.3560803108253903,10.89517400676755
1529,1692,79,-0.9018739903315157,-0.40742437512097807,0,7,-0.9366668837811829,13.93284464905461
1531,999,63,-0.5381122799905226,2.1648783973005523,0,6,-0.8268536168211419,23.403546332064252
1533,1687,63,-0.8917694983775992,-0.40742437512097807,0,6,-0.9249011766068927,13.93284464905461
1534,362,63,-0.8159858087232257,0.23565131798440456,0,6,-0.8856821526925924,16.936015630615355
1536,2297,3,1.0786064326361133,-0.40742437512097807,0,0,1.369411722379681,13.93284464905461
1537,292,63,-0.6896796592992698,-0.11160955629250206,0,6,-0.7445893227569995,15.402816398637835
1538,1058,63,-0.6896796592992698,2.4221086745427054,0,6,-0.8918101251792019,24.106169201913954
1539,1297,86,0.017634777474883453,-0.9218849296052841,0,7,0.8791739234509259,10.803999652740847
1541,294,63,-0.9372397121702234,-0.11160955629250206,0,6,-0.9789469046839167,15.402816398637835
1542,1670,63,-0.8159858087232257,-0.40742437512097807,0,6,-0.8366583727997169,13.93284464905461
1543,1017,65,-0.6391571995296874,2.1648783973005523,0,6,-0.8660726407354422,23.403546332064252
1544,1720,86,0.06815723724446582,-0.40742437512097807,0,7,0.1928410049506688,13.93284464905461
1546,350,63,-0.866508268492808,-1.5006530534001286,0,6,-0.3954443537638373,5.0138625969084645
1547,1716,79,-0.7402021190688521,-0.40742437512097807,0,7,-0.7484155689925409,13.93284464905461
1548,1692,79,-0.8968217443545574,-0.40742437512097807,0,7,-0.9307840301940379,13.93284464905461
1550,101,63,-0.9069262363084739,-0.40742437512097807,0,6,-0.942549737368328,13.93284464905461
1553,1480,90,1.836443329179849,-0.47173194443151634,0,7,2.4221328906056394,13.587783033942882
1557,362,63,-0.7402021190688521,0.23565131798440456,0,6,-0.8268536168211419,16.936015630615355
1559,1668,79,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1560,1324,63,-0.6896796592992698,-0.7932697909842076,0,6,-0.5635258848251248,11.67913652277448
1562,1687,63,-0.8159858087232257,-0.40742437512097807,0,6,-0.8366583727997169,13.93284464905461
1563,1716,79,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1564,1716,79,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1565,373,63,-0.6896796592992698,0.23565131798440456,0,6,-0.7876345929068415,16.936015630615355
1566,115,63,-0.714940889184061,-0.40742437512097807,0,6,-0.7190013010568157,13.93284464905461
1567,750,63,-0.6088437236679379,1.3931875655740933,0,6,-0.8219512388318542,21.114635363273724
1568,1715,78,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1570,1715,78,-0.4875898202209403,-0.40742437512097807,0,7,-0.45427288963528795,13.93284464905461
1571,1877,63,-0.8412470386080169,-0.40742437512097807,0,6,-0.8660726407354422,13.93284464905461
1573,1687,63,-0.6896796592992698,-0.40742437512097807,0,6,-0.6895870331210904,13.93284464905461
1574,1687,63,-0.7654633489536433,-0.40742437512097807,0,6,-0.7778298369282663,13.93284464905461
1577,810,79,-0.8917694983775992,-1.3591764009169442,0,7,-0.7574661129727642,6.921910614240147
1578,2202,78,-0.43706736045135786,-0.40742437512097807,0,7,-0.3954443537638373,13.93284464905461
1579,1700,90,-0.8058813167693092,-0.40742437512097807,0,7,-0.8248926656254267,13.93284464905461
1580,1234,57,-0.6896796592992698,-1.0505000682263606,0,1,-0.3954443537638373,9.838867701940075
1581,1725,100,-0.2602387512578196,-0.40742437512097807,0,7,-0.1895444782137601,13.93284464905461
1582,437,63,-0.7654633489536433,0.6214967338476342,0,6,-0.8693408927283006,18.46069947798111
1586,1692,79,-0.866508268492808,-0.40742437512097807,0,7,-0.8954869086711675,13.93284464905461
1587,646,63,-0.8159858087232257,0.8787270110897871,0,6,-0.9101940426390301,19.396001786667966
1588,286,63,-0.6138959696448961,-0.150194097878825,0,6,-0.6650751431746525,15.220753099411704
1589,1016,63,-0.33602244091219313,2.1648783973005523,0,6,-0.7484155689925409,23.403546332064252
1590,1437,60,-0.7402021190688521,-0.5489010276041623,0,6,-0.7193317984493519,13.159406343255014
1591,1808,63,-0.7907245788384345,-0.40742437512097807,0,6,-0.8072441048639916,13.93284464905461
1592,2054,63,-0.7907245788384345,-0.40742437512097807,0,6,-0.8072441048639916,13.93284464905461
1593,2006,76,-0.13393260183386366,-0.40742437512097807,0,7,-0.042473138535133584,13.93284464905461
1596,1089,41,-0.8159858087232257,2.807954090405935,0,4,-0.9417093297130216,25.113599538519104
1597,395,63,-0.18445506160344602,0.23565131798440456,0,6,-0.3954443537638373,16.936015630615355
1598,148,90,0.16920215678363057,-0.40742437512097807,0,7,0.31049807669357016,13.93284464905461
1602,726,41,-0.9372397121702234,1.1616803160561555,0,4,-0.98107977843008,20.363751152861724
1604,840,63,-0.2349775213730284,1.9076481200583992,0,6,-0.6895870331210904,22.673012544463866
1607,1730,78,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1609,118,78,-0.8564037765388915,-0.40742437512097807,0,7,-0.8837212014968775,13.93284464905461
1611,1408,63,-0.7654633489536433,-0.6389316246389158,0,6,-0.7326323032709323,12.637743208610756
1612,1689,76,-0.9018739903315157,-0.40742437512097807,0,7,-0.9366668837811829,13.93284464905461
1613,1016,63,-0.5886347397601049,2.1648783973005523,0,6,-0.846463128778292,23.403546332064252
1615,1454,63,-0.8159858087232257,-0.5360395137420546,0,6,-0.820317112835425,13.231948446749906
1618,129,103,-0.10867137194907248,-0.40742437512097807,0,7,-0.013058870599408384,13.93284464905461
1619,1690,77,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1620,223,61,-0.7402021190688521,-0.2402246949135786,0,6,-0.7754871076236511,14.785338096848776
1622,196,63,-0.8159858087232257,-0.2788092364999015,0,6,-0.8500284945886829,14.59391263995666
1623,397,63,-0.7907245788384345,0.23565131798440456,0,6,-0.8660726407354422,16.936015630615355
1624,331,63,-0.9372397121702234,0.042728610052789766,0,6,-0.9793720431545324,16.106263237859746
1625,2010,90,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1626,100,11,-0.8917694983775992,-0.40742437512097807,0,0,-0.9249011766068927,13.93284464905461
1627,1282,65,-0.714940889184061,-0.9218849296052841,0,6,-0.5425156934424639,10.803999652740847
1628,1716,79,-0.714940889184061,-0.40742437512097807,0,7,-0.7190013010568157,13.93284464905461
1631,98,84,-0.9069262363084739,-1.5649606227106667,0,7,-0.5719299613781892,3.8621393909839705
1632,2159,76,2.0890556280277606,-0.40742437512097807,0,7,2.5459824398086934,13.93284464905461
1633,1486,89,-0.8159858087232257,-0.47173194443151634,0,7,-0.8289177759745261,13.587783033942882
1635,1029,63,-0.2349775213730284,2.1648783973005523,0,6,-0.7091965450782407,23.403546332064252
1637,1713,76,-0.5886347397601049,-0.40742437512097807,0,7,-0.5719299613781892,13.93284464905461
1638,1717,81,-0.9170307282623904,-0.40742437512097807,0,7,-0.9543154445426181,13.93284464905461
1639,729,41,-0.7907245788384345,1.1616803160561555,0,4,-0.9042316910304372,20.363751152861724
1640,2318,63,2.5942802257235846,-0.40742437512097807,0,6,3.1342677985231995,13.93284464905461
1641,1253,87,-0.8412470386080169,-0.99905401277793,0,7,-0.7658462462877855,10.237351899562697
1645,1958,2,-0.5633735098753138,-0.40742437512097807,0,0,-0.5425156934424639,13.93284464905461
1646,124,87,-0.8159858087232257,-0.40742437512097807,0,7,-0.8366583727997169,13.93284464905461
1647,1326,77,-0.8513515305619334,-0.7932697909842076,0,7,-0.8324563345231848,11.67913652277448
1651,1717,81,-0.7402021190688521,-0.40742437512097807,0,7,-0.7484155689925409,13.93284464905461
1654,1256,89,0.5733818349402895,-0.9861924989158224,0,7,2.2250995168735077,10.33425837935534
1656,1688,65,-0.866508268492808,-0.40742437512097807,0,6,-0.8954869086711675,13.93284464905461
1658,1689,76,-0.9119784822854321,-0.40742437512097807,0,7,-0.948432590955473,13.93284464905461
1660,1689,76,-0.8766127604467245,-0.40742437512097807,0,7,-0.9072526158454576,13.93284464905461
1661,207,63,-0.5633735098753138,-0.2788092364999015,0,6,-0.582626058809362,14.59391263995666
1663,1715,78,-0.33602244091219313,-0.40742437512097807,0,7,-0.2777872820209361,13.93284464905461
1665,1454,63,-0.7907245788384345,-0.5360395137420546,0,6,-0.7876345929068415,13.231948446749906
1666,122,84,-0.8816650064236827,-0.40742437512097807,0,7,-0.9131354694326028,13.93284464905461
1669,1694,81,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1670,1052,63,-0.8159858087232257,2.3320780775079517,0,6,-0.9367420640187183,23.863246605001883
1671,1687,63,-0.8715605144697662,-0.40742437512097807,0,6,-0.9013697622583127,13.93284464905461
1672,362,63,-0.7654633489536433,0.23565131798440456,0,6,-0.846463128778292,16.936015630615355
1673,101,63,-0.9372397121702234,-0.40742437512097807,0,6,-0.9778468588911984,13.93284464905461
1675,974,63,-0.6644184294144786,2.1648783973005523,0,6,-0.8758773967140173,23.403546332064252
1676,1687,63,-0.6391571995296874,-0.40742437512097807,0,6,-0.6307584972496398,13.93284464905461
1677,156,63,-0.7452543650458103,-0.40742437512097807,0,6,-0.7542984225796862,13.93284464905461
1679,1375,63,-0.714940889184061,-0.6646546523631311,0,6,-0.6528191982014337,12.483953383934407
1680,1991,76,-0.5381122799905226,-0.40742437512097807,0,7,-0.5131014255067385,13.93284464905461
1681,1420,63,-0.7654633489536433,-0.6003470830525929,0,6,-0.7414945647723703,12.864376481416807
1682,255,63,-0.7907245788384345,-0.150194097878825,0,6,-0.8366583727997169,15.220753099411704
1684,1713,76,-0.4875898202209403,-0.40742437512097807,0,7,-0.45427288963528795,13.93284464905461
1687,1420,63,-0.8412470386080169,-0.6003470830525929,0,6,-0.8453096280749303,12.864376481416807
1688,2048,76,-0.4875898202209403,-0.40742437512097807,0,7,-0.45427288963528795,13.93284464905461
1693,748,63,-0.6896796592992698,1.3931875655740933,0,6,-0.8611702627461547,21.114635363273724
1694,413,76,-0.8917694983775992,0.36426645660548107,0,7,-0.9469618775586868,17.462546674702583
1695,1901,78,-0.4875898202209403,-0.40742437512097807,0,7,-0.45427288963528795,13.93284464905461
1696,1743,63,-0.5633735098753138,-0.40742437512097807,0,6,-0.5425156934424639,13.93284464905461
1697,1698,86,-0.8917694983775992,-0.40742437512097807,0,7,-0.9249011766068927,13.93284464905461
1699,2049,86,0.3207695360923777,-0.40742437512097807,0,7,0.4869836843079219,13.93284464905461
1700,2286,78,1.0786064326361133,-0.40742437512097807,0,7,1.369411722379681,13.93284464905461
1701,2348,87,0.6744267544794542,-0.40742437512097807,0,7,0.8987834354080763,13.93284464905461
1702,1379,102,-0.28549998114261077,-0.6646546523631311,0,7,-0.027766004567270984,12.483953383934407
1703,1441,63,-0.7755678409075597,-1.5778221365727745,0,6,1.173316602808179,3.5933440323130665
1705,2157,85,0.9775615130969485,-0.40742437512097807,0,7,1.2517546506367796,13.93284464905461
1708,1484,84,-0.8816650064236827,-0.47173194443151634,0,7,-0.9094199829565112,13.587783033942882
1711,101,63,-0.846299284584975,-0.40742437512097807,0,6,-0.8719554943225873,13.93284464905461
1713,1536,87,-0.8159858087232257,-0.40742437512097807,0,7,-0.8366583727997169,13.93284464905461
1714,771,63,-0.7907245788384345,1.5218027041951698,0,6,-0.9131354694326028,21.51763906014748
1715,200,83,-0.18445506160344602,-0.2788092364999015,0,7,-0.1815224051403806,14.59391263995666
1717,1387,63,-0.6644184294144786,-0.6646546523631311,0,6,-0.5792835283621205,12.483953383934407
1718,1370,19,-0.8917694983775992,-1.590683650434882,0,2,-0.24837301408521079,3.3064861487456643
1720,1687,63,-0.8614560225158497,-0.40742437512097807,0,6,-0.8896040550840225,13.93284464905461
1721,184,100,-0.8159858087232257,-0.3431168058104398,0,7,-0.8436617699272705,14.267974764928441
1722,1377,95,1.2806962717144428,-0.6646546523631311,0,7,2.25183976045144,12.483953383934407
1724,792,63,-0.6896796592992698,1.5218027041951698,0,6,-0.8660726407354422,21.51763906014748
1725,398,86,0.47233691540112477,0.23565131798440456,0,7,0.11440295712206802,16.936015630615355
1727,1438,63,-0.7907245788384345,-0.5489010276041623,0,6,-0.7854312769565999,13.159406343255014
1729,1737,79,-0.6391571995296874,-0.40742437512097807,0,7,-0.6307584972496398,13.93284464905461
1733,1687,63,-0.8766127604467245,-0.40742437512097807,0,6,-0.9072526158454576,13.93284464905461
1737,1016,63,-0.43706736045135786,2.1648783973005523,0,6,-0.7876345929068415,23.403546332064252
1739,1687,63,-0.8210380547001839,-0.40742437512097807,0,6,-0.842541226386862,13.93284464905461
1740,1306,63,-0.8412470386080169,-0.8575773602947458,0,6,-0.80271883287388,11.251403540441654
1744,731,65,-0.8159858087232257,1.1616803160561555,0,6,-0.917481361271755,20.363751152861724
1745,1366,63,-0.8159858087232257,-0.703239193949454,0,6,-0.7927279726359714,12.24900021219442
1746,1438,63,-0.800829070792351,-0.5489010276041623,0,6,-0.7986511726580493,13.159406343255014
1750,1420,63,-0.7402021190688521,-0.6003470830525929,0,6,-0.7068895436715171,12.864376481416807
1751,1420,63,-0.7907245788384345,-0.6003470830525929,0,6,-0.7760995858732236,12.864376481416807
1752,115,63,-0.6644184294144786,-0.40742437512097807,0,6,-0.660172765185365,13.93284464905461
1754,987,63,-0.9069262363084739,2.1648783973005523,0,6,-0.9700030541083382,23.403546332064252
1755,2047,81,-0.13393260183386366,-0.40742437512097807,0,7,-0.042473138535133584,13.93284464905461
1758,194,63,-0.9372397121702234,-1.5520991088485592,0,6,-0.9302492253224793,4.115660535963897
1759,1244,63,-0.8311425466541004,-1.0505000682263606,0,6,-0.7248841546439608,9.838867701940075
1761,2258,77,1.0786064326361133,-0.40742437512097807,0,7,1.369411722379681,13.93284464905461
1762,1462,63,-0.7907245788384345,-0.5360395137420546,0,6,-0.7876345929068415,13.231948446749906
1763,1481,63,-0.7503066110227685,-0.47173194443151634,0,6,-0.7484155689925409,13.587783033942882
1764,1713,76,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1766,1355,63,-0.800829070792351,-0.7289622216736693,0,6,-0.7641031785582612,12.089381911407637
1768,780,63,-0.7907245788384345,1.5218027041951698,0,6,-0.9131354694326028,21.51763906014748
1769,1727,87,-0.18445506160344602,-0.40742437512097807,0,7,-0.10130167440658425,13.93284464905461
1770,1713,76,-0.33602244091219313,-0.40742437512097807,0,7,-0.2777872820209361,13.93284464905461
1771,2083,62,-0.8412470386080169,-0.40742437512097807,0,6,-0.8660726407354422,13.93284464905461
1772,2014,87,0.5733818349402895,-0.40742437512097807,0,7,0.781126363665175,13.93284464905461
1773,954,76,-0.8917694983775992,-1.3077303454685136,0,7,-0.7876345929068415,7.494175985531001
1774,1997,85,-0.3865449006817755,-0.40742437512097807,0,7,-0.33661581789238665,13.93284464905461
1775,1570,11,-0.9372397121702234,-0.40742437512097807,0,0,-0.9778468588911984,13.93284464905461
1777,1588,63,-0.7654633489536433,-0.40742437512097807,0,6,-0.7778298369282663,13.93284464905461
1778,1694,81,-0.9018739903315157,-0.40742437512097807,0,7,-0.9366668837811829,13.93284464905461
1779,1694,81,-0.9170307282623904,-0.40742437512097807,0,7,-0.9543154445426181,13.93284464905461
1781,1464,79,0.8259941337882014,-0.5360395137420546,0,7,1.3040466825225139,13.231948446749906
1782,1994,79,-0.46232859033614904,-0.40742437512097807,0,7,-0.4248586216995627,13.93284464905461
1784,646,63,-0.7402021190688521,0.8787270110897871,0,6,-0.8660726407354422,19.396001786667966
1786,1902,79,-0.28549998114261077,-0.40742437512097807,0,7,-0.21895874614948546,13.93284464905461
1787,1688,65,-0.8917694983775992,-0.40742437512097807,0,6,-0.9249011766068927,13.93284464905461
